docname,topic,proportion
input_SAR.txt:1177,007,1.0
input_SAR.txt:1212,001,1.0
input_SAR.txt:1247,009,1.0
input_SAR.txt:1282,000,1.0
input_SAR.txt:1317,005,1.0
input_SAR.txt:1352,007,1.0
input_SAR.txt:1387,004,1.0
input_SAR.txt:1422,003,1.0
input_SAR.txt:1457,007,1.0
input_SAR.txt:1492,007,1.0
input_SAR.txt:1527,000,1.0
input_SAR.txt:1562,001,1.0
input_SAR.txt:1597,001,1.0
input_SAR.txt:1632,010,1.0
input_SAR.txt:1667,012,1.0
input_SAR.txt:4,004,1.0
input_SAR.txt:39,004,1.0
input_SAR.txt:74,005,1.0
input_SAR.txt:109,009,1.0
input_SAR.txt:144,009,1.0
input_SAR.txt:179,001,1.0
input_SAR.txt:214,011,1.0
input_SAR.txt:249,001,1.0
input_SAR.txt:284,000,1.0
input_SAR.txt:319,005,1.0
input_SAR.txt:354,014,1.0
input_SAR.txt:389,004,1.0
input_SAR.txt:424,004,1.0
input_SAR.txt:459,008,1.0
input_SAR.txt:494,006,1.0
input_SAR.txt:529,000,1.0
input_SAR.txt:564,004,1.0
input_SAR.txt:599,007,1.0
input_SAR.txt:634,001,1.0
input_SAR.txt:669,002,1.0
input_SAR.txt:704,001,1.0
input_SAR.txt:739,004,1.0
input_SAR.txt:774,001,1.0
input_SAR.txt:809,000,1.0
input_SAR.txt:844,004,1.0
input_SAR.txt:874,005,1.0
input_SAR.txt:909,009,1.0
input_SAR.txt:944,008,1.0
input_SAR.txt:979,004,1.0
input_SAR.txt:1014,004,1.0
input_SAR.txt:1049,003,1.0
input_SAR.txt:1084,007,1.0
input_SAR.txt:1119,004,1.0
input_SAR.txt:1154,007,1.0
input_SAR.txt:1189,000,1.0
input_SAR.txt:1224,001,1.0
input_SAR.txt:1259,000,1.0
input_SAR.txt:1294,008,1.0
input_SAR.txt:1329,004,1.0
input_SAR.txt:1364,000,1.0
input_SAR.txt:1399,007,1.0
input_SAR.txt:1434,013,1.0
input_SAR.txt:1469,004,1.0
input_SAR.txt:1504,002,1.0
input_SAR.txt:1539,000,1.0
input_SAR.txt:1574,001,1.0
input_SAR.txt:1609,001,1.0
input_SAR.txt:1644,003,1.0
input_SAR.txt:8,004,1.0
input_SAR.txt:43,004,1.0
input_SAR.txt:78,004,1.0
input_SAR.txt:113,012,1.0
input_SAR.txt:148,000,1.0
input_SAR.txt:183,004,1.0
input_SAR.txt:218,004,1.0
input_SAR.txt:253,001,1.0
input_SAR.txt:288,009,1.0
input_SAR.txt:323,003,1.0
input_SAR.txt:358,001,1.0
input_SAR.txt:393,009,1.0
input_SAR.txt:428,004,1.0
input_SAR.txt:463,004,1.0
input_SAR.txt:498,001,1.0
input_SAR.txt:533,009,1.0
input_SAR.txt:568,013,1.0
input_SAR.txt:603,001,1.0
input_SAR.txt:638,004,1.0
input_SAR.txt:673,000,1.0
input_SAR.txt:708,001,1.0
input_SAR.txt:743,010,1.0
input_SAR.txt:778,004,1.0
input_SAR.txt:813,014,1.0
input_SAR.txt:848,006,1.0
input_SAR.txt:878,007,1.0
input_SAR.txt:913,001,1.0
input_SAR.txt:948,004,1.0
input_SAR.txt:983,004,1.0
input_SAR.txt:1018,001,1.0
input_SAR.txt:1053,007,1.0
input_SAR.txt:1088,004,1.0
input_SAR.txt:1123,001,1.0
input_SAR.txt:1158,011,1.0
input_SAR.txt:1193,004,1.0
input_SAR.txt:1228,004,1.0
input_SAR.txt:1263,001,1.0
input_SAR.txt:1298,000,1.0
input_SAR.txt:1333,000,1.0
input_SAR.txt:1368,007,1.0
input_SAR.txt:1403,007,1.0
input_SAR.txt:1438,007,1.0
input_SAR.txt:1473,007,1.0
input_SAR.txt:1508,006,1.0
input_SAR.txt:1543,011,1.0
input_SAR.txt:1578,001,1.0
input_SAR.txt:1613,004,1.0
input_SAR.txt:1648,000,1.0
input_SAR.txt:30,002,1.0
input_SAR.txt:65,003,1.0
input_SAR.txt:100,004,1.0
input_SAR.txt:135,001,1.0
input_SAR.txt:170,011,1.0
input_SAR.txt:205,004,1.0
input_SAR.txt:240,003,1.0
input_SAR.txt:275,001,1.0
input_SAR.txt:310,005,1.0
input_SAR.txt:345,000,1.0
input_SAR.txt:380,005,1.0
input_SAR.txt:415,010,1.0
input_SAR.txt:450,005,1.0
input_SAR.txt:485,001,1.0
input_SAR.txt:520,004,1.0
input_SAR.txt:555,004,1.0
input_SAR.txt:590,004,1.0
input_SAR.txt:625,001,1.0
input_SAR.txt:660,003,1.0
input_SAR.txt:695,010,1.0
input_SAR.txt:730,013,1.0
input_SAR.txt:765,001,1.0
input_SAR.txt:800,004,1.0
input_SAR.txt:835,000,1.0
input_SAR.txt:865,004,1.0
input_SAR.txt:900,006,1.0
input_SAR.txt:935,002,1.0
input_SAR.txt:970,000,1.0
input_SAR.txt:1005,004,1.0
input_SAR.txt:1040,003,1.0
input_SAR.txt:1075,004,1.0
input_SAR.txt:1110,004,1.0
input_SAR.txt:1145,004,1.0
input_SAR.txt:1180,001,1.0
input_SAR.txt:1215,004,1.0
input_SAR.txt:1250,007,1.0
input_SAR.txt:1285,004,1.0
input_SAR.txt:1320,005,1.0
input_SAR.txt:1355,009,1.0
input_SAR.txt:1390,004,1.0
input_SAR.txt:1425,013,1.0
input_SAR.txt:1460,004,1.0
input_SAR.txt:1495,007,1.0
input_SAR.txt:1530,004,1.0
input_SAR.txt:1565,001,1.0
input_SAR.txt:1600,004,1.0
input_SAR.txt:1635,000,1.0
input_SAR.txt:1670,001,1.0
input_SAR.txt:10,004,1.0
input_SAR.txt:45,010,1.0
input_SAR.txt:80,006,1.0
input_SAR.txt:115,002,1.0
input_SAR.txt:150,000,1.0
input_SAR.txt:185,005,1.0
input_SAR.txt:220,004,1.0
input_SAR.txt:255,001,1.0
input_SAR.txt:290,000,1.0
input_SAR.txt:325,002,1.0
input_SAR.txt:360,004,1.0
input_SAR.txt:395,009,1.0
input_SAR.txt:430,001,1.0
input_SAR.txt:465,013,1.0
input_SAR.txt:500,004,1.0
input_SAR.txt:535,000,1.0
input_SAR.txt:570,004,1.0
input_SAR.txt:605,004,1.0
input_SAR.txt:640,004,1.0
input_SAR.txt:675,001,1.0
input_SAR.txt:710,004,1.0
input_SAR.txt:745,004,1.0
input_SAR.txt:780,010,1.0
input_SAR.txt:815,004,1.0
input_SAR.txt:850,001,1.0
input_SAR.txt:880,007,1.0
input_SAR.txt:915,002,1.0
input_SAR.txt:950,001,1.0
input_SAR.txt:985,010,1.0
input_SAR.txt:1020,016,1.0
input_SAR.txt:1055,000,1.0
input_SAR.txt:1090,004,1.0
input_SAR.txt:1125,004,1.0
input_SAR.txt:1160,007,1.0
input_SAR.txt:1195,000,1.0
input_SAR.txt:1230,004,1.0
input_SAR.txt:1265,007,1.0
input_SAR.txt:1300,001,1.0
input_SAR.txt:1335,004,1.0
input_SAR.txt:1370,007,1.0
input_SAR.txt:1405,004,1.0
input_SAR.txt:1440,004,1.0
input_SAR.txt:1475,003,1.0
input_SAR.txt:1510,012,1.0
input_SAR.txt:1545,001,1.0
input_SAR.txt:1580,004,1.0
input_SAR.txt:1615,008,1.0
input_SAR.txt:1650,009,1.0
input_SAR.txt:19,000,1.0
input_SAR.txt:54,004,1.0
input_SAR.txt:89,004,1.0
input_SAR.txt:124,004,1.0
input_SAR.txt:159,009,1.0
input_SAR.txt:194,003,1.0
input_SAR.txt:229,003,1.0
input_SAR.txt:264,006,1.0
input_SAR.txt:299,003,1.0
input_SAR.txt:334,009,1.0
input_SAR.txt:369,003,1.0
input_SAR.txt:404,009,1.0
input_SAR.txt:439,000,1.0
input_SAR.txt:474,006,1.0
input_SAR.txt:509,005,1.0
input_SAR.txt:544,000,1.0
input_SAR.txt:579,001,1.0
input_SAR.txt:614,004,1.0
input_SAR.txt:649,001,1.0
input_SAR.txt:684,004,1.0
input_SAR.txt:719,004,1.0
input_SAR.txt:754,001,1.0
input_SAR.txt:789,004,1.0
input_SAR.txt:824,004,1.0
input_SAR.txt:889,002,1.0
input_SAR.txt:924,007,1.0
input_SAR.txt:959,010,1.0
input_SAR.txt:994,001,1.0
input_SAR.txt:1029,004,1.0
input_SAR.txt:1064,000,1.0
input_SAR.txt:1099,002,1.0
input_SAR.txt:1134,001,1.0
input_SAR.txt:1169,007,1.0
input_SAR.txt:1204,002,1.0
input_SAR.txt:1239,000,1.0
input_SAR.txt:1274,003,1.0
input_SAR.txt:1309,005,1.0
input_SAR.txt:1344,008,1.0
input_SAR.txt:1379,007,1.0
input_SAR.txt:1414,004,1.0
input_SAR.txt:1449,004,1.0
input_SAR.txt:1484,007,1.0
input_SAR.txt:1519,007,1.0
input_SAR.txt:1554,001,1.0
input_SAR.txt:1589,004,1.0
input_SAR.txt:1624,003,1.0
input_SAR.txt:1659,009,1.0
input_SAR.txt:12,002,1.0
input_SAR.txt:47,006,1.0
input_SAR.txt:82,003,1.0
input_SAR.txt:117,003,1.0
input_SAR.txt:152,005,1.0
input_SAR.txt:187,004,1.0
input_SAR.txt:222,004,1.0
input_SAR.txt:257,000,1.0
input_SAR.txt:292,010,1.0
input_SAR.txt:327,004,1.0
input_SAR.txt:362,009,1.0
input_SAR.txt:397,009,1.0
input_SAR.txt:432,001,1.0
input_SAR.txt:467,013,1.0
input_SAR.txt:502,001,1.0
input_SAR.txt:537,001,1.0
input_SAR.txt:572,002,1.0
input_SAR.txt:607,001,1.0
input_SAR.txt:642,001,1.0
input_SAR.txt:677,016,1.0
input_SAR.txt:712,004,1.0
input_SAR.txt:747,004,1.0
input_SAR.txt:782,004,1.0
input_SAR.txt:817,004,1.0
input_SAR.txt:852,000,1.0
input_SAR.txt:882,002,1.0
input_SAR.txt:917,004,1.0
input_SAR.txt:952,000,1.0
input_SAR.txt:987,004,1.0
input_SAR.txt:1022,001,1.0
input_SAR.txt:1057,007,1.0
input_SAR.txt:1092,005,1.0
input_SAR.txt:1127,001,1.0
input_SAR.txt:1162,007,1.0
input_SAR.txt:1197,000,1.0
input_SAR.txt:1232,006,1.0
input_SAR.txt:1267,004,1.0
input_SAR.txt:1302,000,1.0
input_SAR.txt:1337,004,1.0
input_SAR.txt:1372,007,1.0
input_SAR.txt:1407,005,1.0
input_SAR.txt:1442,004,1.0
input_SAR.txt:1477,004,1.0
input_SAR.txt:1512,001,1.0
input_SAR.txt:1547,008,1.0
input_SAR.txt:1582,001,1.0
input_SAR.txt:1617,001,1.0
input_SAR.txt:1652,006,1.0
input_SAR.txt:34,004,1.0
input_SAR.txt:69,001,1.0
input_SAR.txt:104,004,1.0
input_SAR.txt:139,000,1.0
input_SAR.txt:174,000,1.0
input_SAR.txt:209,001,1.0
input_SAR.txt:244,000,1.0
input_SAR.txt:279,004,1.0
input_SAR.txt:314,002,1.0
input_SAR.txt:349,005,1.0
input_SAR.txt:384,012,1.0
input_SAR.txt:419,004,1.0
input_SAR.txt:454,013,1.0
input_SAR.txt:489,013,1.0
input_SAR.txt:524,011,1.0
input_SAR.txt:559,004,1.0
input_SAR.txt:594,001,1.0
input_SAR.txt:629,004,1.0
input_SAR.txt:664,004,1.0
input_SAR.txt:699,003,1.0
input_SAR.txt:734,004,1.0
input_SAR.txt:769,006,1.0
input_SAR.txt:804,004,1.0
input_SAR.txt:839,001,1.0
input_SAR.txt:869,007,1.0
input_SAR.txt:904,005,1.0
input_SAR.txt:939,006,1.0
input_SAR.txt:974,013,1.0
input_SAR.txt:1009,004,1.0
input_SAR.txt:1044,004,1.0
input_SAR.txt:1079,007,1.0
input_SAR.txt:1114,004,1.0
input_SAR.txt:1149,007,1.0
input_SAR.txt:1184,002,1.0
input_SAR.txt:1219,000,1.0
input_SAR.txt:1254,004,1.0
input_SAR.txt:1289,003,1.0
input_SAR.txt:1324,003,1.0
input_SAR.txt:1359,000,1.0
input_SAR.txt:1394,004,1.0
input_SAR.txt:1429,006,1.0
input_SAR.txt:1464,004,1.0
input_SAR.txt:1499,003,1.0
input_SAR.txt:1534,000,1.0
input_SAR.txt:1569,004,1.0
input_SAR.txt:1604,006,1.0
input_SAR.txt:1639,014,1.0
input_SAR.txt:32,017,1.0
input_SAR.txt:67,001,1.0
input_SAR.txt:102,004,1.0
input_SAR.txt:137,001,1.0
input_SAR.txt:172,008,1.0
input_SAR.txt:207,004,1.0
input_SAR.txt:242,000,1.0
input_SAR.txt:277,002,1.0
input_SAR.txt:312,005,1.0
input_SAR.txt:347,010,1.0
input_SAR.txt:382,012,1.0
input_SAR.txt:417,009,1.0
input_SAR.txt:452,013,1.0
input_SAR.txt:487,010,1.0
input_SAR.txt:522,000,1.0
input_SAR.txt:557,002,1.0
input_SAR.txt:592,004,1.0
input_SAR.txt:627,007,1.0
input_SAR.txt:662,006,1.0
input_SAR.txt:697,007,1.0
input_SAR.txt:732,001,1.0
input_SAR.txt:767,002,1.0
input_SAR.txt:802,016,1.0
input_SAR.txt:837,002,1.0
input_SAR.txt:867,004,1.0
input_SAR.txt:902,004,1.0
input_SAR.txt:937,002,1.0
input_SAR.txt:972,011,1.0
input_SAR.txt:1007,003,1.0
input_SAR.txt:1042,004,1.0
input_SAR.txt:1077,000,1.0
input_SAR.txt:1112,004,1.0
input_SAR.txt:1147,012,1.0
input_SAR.txt:1182,002,1.0
input_SAR.txt:1217,004,1.0
input_SAR.txt:1252,003,1.0
input_SAR.txt:1287,002,1.0
input_SAR.txt:1322,000,1.0
input_SAR.txt:1357,004,1.0
input_SAR.txt:1392,004,1.0
input_SAR.txt:1427,005,1.0
input_SAR.txt:1462,003,1.0
input_SAR.txt:1497,004,1.0
input_SAR.txt:1532,001,1.0
input_SAR.txt:1567,000,1.0
input_SAR.txt:1602,001,1.0
input_SAR.txt:1637,004,1.0
input_SAR.txt:1672,001,1.0
input_SAR.txt:1,004,1.0
input_SAR.txt:36,002,1.0
input_SAR.txt:71,008,1.0
input_SAR.txt:106,004,1.0
input_SAR.txt:141,001,1.0
input_SAR.txt:176,000,1.0
input_SAR.txt:211,004,1.0
input_SAR.txt:246,005,1.0
input_SAR.txt:281,000,1.0
input_SAR.txt:316,008,1.0
input_SAR.txt:351,010,1.0
input_SAR.txt:386,005,1.0
input_SAR.txt:421,004,1.0
input_SAR.txt:456,004,1.0
input_SAR.txt:491,004,1.0
input_SAR.txt:526,006,1.0
input_SAR.txt:561,006,1.0
input_SAR.txt:596,002,1.0
input_SAR.txt:631,002,1.0
input_SAR.txt:666,004,1.0
input_SAR.txt:701,001,1.0
input_SAR.txt:736,010,1.0
input_SAR.txt:771,004,1.0
input_SAR.txt:806,004,1.0
input_SAR.txt:841,003,1.0
input_SAR.txt:871,000,1.0
input_SAR.txt:906,004,1.0
input_SAR.txt:941,000,1.0
input_SAR.txt:976,006,1.0
input_SAR.txt:1011,002,1.0
input_SAR.txt:1046,013,1.0
input_SAR.txt:1081,007,1.0
input_SAR.txt:1116,007,1.0
input_SAR.txt:1151,007,1.0
input_SAR.txt:1186,000,1.0
input_SAR.txt:1221,014,1.0
input_SAR.txt:1256,009,1.0
input_SAR.txt:1291,002,1.0
input_SAR.txt:1326,001,1.0
input_SAR.txt:1361,012,1.0
input_SAR.txt:1396,002,1.0
input_SAR.txt:1431,000,1.0
input_SAR.txt:1466,007,1.0
input_SAR.txt:1501,000,1.0
input_SAR.txt:1536,001,1.0
input_SAR.txt:1571,004,1.0
input_SAR.txt:1606,000,1.0
input_SAR.txt:1641,001,1.0
input_SAR.txt:33,003,1.0
input_SAR.txt:68,003,1.0
input_SAR.txt:103,001,1.0
input_SAR.txt:138,000,1.0
input_SAR.txt:173,006,1.0
input_SAR.txt:208,004,1.0
input_SAR.txt:243,001,1.0
input_SAR.txt:278,004,1.0
input_SAR.txt:313,008,1.0
input_SAR.txt:348,000,1.0
input_SAR.txt:383,009,1.0
input_SAR.txt:418,009,1.0
input_SAR.txt:453,013,1.0
input_SAR.txt:488,001,1.0
input_SAR.txt:523,002,1.0
input_SAR.txt:558,010,1.0
input_SAR.txt:593,001,1.0
input_SAR.txt:628,004,1.0
input_SAR.txt:663,008,1.0
input_SAR.txt:698,000,1.0
input_SAR.txt:733,001,1.0
input_SAR.txt:768,006,1.0
input_SAR.txt:803,004,1.0
input_SAR.txt:838,004,1.0
input_SAR.txt:868,007,1.0
input_SAR.txt:903,002,1.0
input_SAR.txt:938,000,1.0
input_SAR.txt:973,011,1.0
input_SAR.txt:1008,004,1.0
input_SAR.txt:1043,004,1.0
input_SAR.txt:1078,004,1.0
input_SAR.txt:1113,004,1.0
input_SAR.txt:1148,007,1.0
input_SAR.txt:1183,004,1.0
input_SAR.txt:1218,001,1.0
input_SAR.txt:1253,007,1.0
input_SAR.txt:1288,003,1.0
input_SAR.txt:1323,003,1.0
input_SAR.txt:1358,001,1.0
input_SAR.txt:1393,000,1.0
input_SAR.txt:1428,000,1.0
input_SAR.txt:1463,007,1.0
input_SAR.txt:1498,001,1.0
input_SAR.txt:1533,001,1.0
input_SAR.txt:1568,013,1.0
input_SAR.txt:1603,006,1.0
input_SAR.txt:1638,014,1.0
input_SAR.txt:22,001,1.0
input_SAR.txt:57,004,1.0
input_SAR.txt:92,004,1.0
input_SAR.txt:127,008,1.0
input_SAR.txt:162,005,1.0
input_SAR.txt:197,003,1.0
input_SAR.txt:232,010,1.0
input_SAR.txt:267,002,1.0
input_SAR.txt:302,004,1.0
input_SAR.txt:337,004,1.0
input_SAR.txt:372,009,1.0
input_SAR.txt:407,004,1.0
input_SAR.txt:442,015,1.0
input_SAR.txt:477,004,1.0
input_SAR.txt:512,004,1.0
input_SAR.txt:547,002,1.0
input_SAR.txt:582,005,1.0
input_SAR.txt:617,001,1.0
input_SAR.txt:652,001,1.0
input_SAR.txt:687,012,1.0
input_SAR.txt:722,004,1.0
input_SAR.txt:757,004,1.0
input_SAR.txt:792,004,1.0
input_SAR.txt:827,001,1.0
input_SAR.txt:857,006,1.0
input_SAR.txt:892,002,1.0
input_SAR.txt:927,007,1.0
input_SAR.txt:962,000,1.0
input_SAR.txt:997,004,1.0
input_SAR.txt:1032,013,1.0
input_SAR.txt:1067,004,1.0
input_SAR.txt:1102,002,1.0
input_SAR.txt:1137,002,1.0
input_SAR.txt:1172,004,1.0
input_SAR.txt:1207,002,1.0
input_SAR.txt:1242,004,1.0
input_SAR.txt:1277,000,1.0
input_SAR.txt:1312,000,1.0
input_SAR.txt:1347,004,1.0
input_SAR.txt:1382,006,1.0
input_SAR.txt:1417,004,1.0
input_SAR.txt:1452,007,1.0
input_SAR.txt:1487,007,1.0
input_SAR.txt:1522,005,1.0
input_SAR.txt:1557,001,1.0
input_SAR.txt:1592,003,1.0
input_SAR.txt:1627,000,1.0
input_SAR.txt:1662,003,1.0
input_SAR.txt:9,004,1.0
input_SAR.txt:44,000,1.0
input_SAR.txt:79,004,1.0
input_SAR.txt:114,001,1.0
input_SAR.txt:149,016,1.0
input_SAR.txt:184,005,1.0
input_SAR.txt:219,010,1.0
input_SAR.txt:254,000,1.0
input_SAR.txt:289,002,1.0
input_SAR.txt:324,001,1.0
input_SAR.txt:359,009,1.0
input_SAR.txt:394,010,1.0
input_SAR.txt:429,001,1.0
input_SAR.txt:464,008,1.0
input_SAR.txt:499,001,1.0
input_SAR.txt:534,001,1.0
input_SAR.txt:569,004,1.0
input_SAR.txt:604,001,1.0
input_SAR.txt:639,004,1.0
input_SAR.txt:674,004,1.0
input_SAR.txt:709,000,1.0
input_SAR.txt:744,000,1.0
input_SAR.txt:779,004,1.0
input_SAR.txt:814,005,1.0
input_SAR.txt:849,004,1.0
input_SAR.txt:879,008,1.0
input_SAR.txt:914,007,1.0
input_SAR.txt:949,009,1.0
input_SAR.txt:984,003,1.0
input_SAR.txt:1019,004,1.0
input_SAR.txt:1054,007,1.0
input_SAR.txt:1089,004,1.0
input_SAR.txt:1124,001,1.0
input_SAR.txt:1159,011,1.0
input_SAR.txt:1194,009,1.0
input_SAR.txt:1229,008,1.0
input_SAR.txt:1264,004,1.0
input_SAR.txt:1299,000,1.0
input_SAR.txt:1334,004,1.0
input_SAR.txt:1369,006,1.0
input_SAR.txt:1404,007,1.0
input_SAR.txt:1439,007,1.0
input_SAR.txt:1474,007,1.0
input_SAR.txt:1509,014,1.0
input_SAR.txt:1544,004,1.0
input_SAR.txt:1579,004,1.0
input_SAR.txt:1614,004,1.0
input_SAR.txt:1649,001,1.0
input_SAR.txt:23,000,1.0
input_SAR.txt:58,014,1.0
input_SAR.txt:93,009,1.0
input_SAR.txt:128,000,1.0
input_SAR.txt:163,006,1.0
input_SAR.txt:198,009,1.0
input_SAR.txt:233,004,1.0
input_SAR.txt:268,002,1.0
input_SAR.txt:303,001,1.0
input_SAR.txt:338,011,1.0
input_SAR.txt:373,009,1.0
input_SAR.txt:408,009,1.0
input_SAR.txt:443,015,1.0
input_SAR.txt:478,000,1.0
input_SAR.txt:513,009,1.0
input_SAR.txt:548,003,1.0
input_SAR.txt:583,008,1.0
input_SAR.txt:618,002,1.0
input_SAR.txt:653,002,1.0
input_SAR.txt:688,000,1.0
input_SAR.txt:723,004,1.0
input_SAR.txt:758,001,1.0
input_SAR.txt:793,004,1.0
input_SAR.txt:828,010,1.0
input_SAR.txt:858,003,1.0
input_SAR.txt:893,006,1.0
input_SAR.txt:928,007,1.0
input_SAR.txt:963,001,1.0
input_SAR.txt:998,004,1.0
input_SAR.txt:1033,016,1.0
input_SAR.txt:1068,007,1.0
input_SAR.txt:1103,002,1.0
input_SAR.txt:1138,003,1.0
input_SAR.txt:1173,014,1.0
input_SAR.txt:1208,000,1.0
input_SAR.txt:1243,008,1.0
input_SAR.txt:1278,000,1.0
input_SAR.txt:1313,009,1.0
input_SAR.txt:1348,000,1.0
input_SAR.txt:1383,005,1.0
input_SAR.txt:1418,000,1.0
input_SAR.txt:1453,000,1.0
input_SAR.txt:1488,004,1.0
input_SAR.txt:1523,000,1.0
input_SAR.txt:1558,006,1.0
input_SAR.txt:1593,013,1.0
input_SAR.txt:1628,008,1.0
input_SAR.txt:1663,003,1.0
input_SAR.txt:14,004,1.0
input_SAR.txt:49,002,1.0
input_SAR.txt:84,000,1.0
input_SAR.txt:119,000,1.0
input_SAR.txt:154,004,1.0
input_SAR.txt:189,001,1.0
input_SAR.txt:224,013,1.0
input_SAR.txt:259,004,1.0
input_SAR.txt:294,004,1.0
input_SAR.txt:329,004,1.0
input_SAR.txt:364,000,1.0
input_SAR.txt:399,009,1.0
input_SAR.txt:434,006,1.0
input_SAR.txt:469,001,1.0
input_SAR.txt:504,000,1.0
input_SAR.txt:539,004,1.0
input_SAR.txt:574,004,1.0
input_SAR.txt:609,001,1.0
input_SAR.txt:644,001,1.0
input_SAR.txt:679,004,1.0
input_SAR.txt:714,001,1.0
input_SAR.txt:749,001,1.0
input_SAR.txt:784,004,1.0
input_SAR.txt:819,004,1.0
input_SAR.txt:854,004,1.0
input_SAR.txt:884,002,1.0
input_SAR.txt:919,007,1.0
input_SAR.txt:954,004,1.0
input_SAR.txt:989,006,1.0
input_SAR.txt:1024,004,1.0
input_SAR.txt:1059,004,1.0
input_SAR.txt:1094,006,1.0
input_SAR.txt:1129,005,1.0
input_SAR.txt:1164,000,1.0
input_SAR.txt:1199,010,1.0
input_SAR.txt:1234,001,1.0
input_SAR.txt:1269,003,1.0
input_SAR.txt:1304,001,1.0
input_SAR.txt:1339,004,1.0
input_SAR.txt:1374,007,1.0
input_SAR.txt:1409,001,1.0
input_SAR.txt:1444,007,1.0
input_SAR.txt:1479,007,1.0
input_SAR.txt:1514,008,1.0
input_SAR.txt:1549,008,1.0
input_SAR.txt:1584,000,1.0
input_SAR.txt:1619,000,1.0
input_SAR.txt:1654,014,1.0
input_SAR.txt:29,004,1.0
input_SAR.txt:64,001,1.0
input_SAR.txt:99,009,1.0
input_SAR.txt:134,004,1.0
input_SAR.txt:169,009,1.0
input_SAR.txt:204,001,1.0
input_SAR.txt:239,010,1.0
input_SAR.txt:274,008,1.0
input_SAR.txt:309,003,1.0
input_SAR.txt:344,000,1.0
input_SAR.txt:379,012,1.0
input_SAR.txt:414,010,1.0
input_SAR.txt:449,004,1.0
input_SAR.txt:484,004,1.0
input_SAR.txt:519,008,1.0
input_SAR.txt:554,013,1.0
input_SAR.txt:589,004,1.0
input_SAR.txt:624,001,1.0
input_SAR.txt:659,004,1.0
input_SAR.txt:694,004,1.0
input_SAR.txt:729,004,1.0
input_SAR.txt:764,001,1.0
input_SAR.txt:799,004,1.0
input_SAR.txt:834,001,1.0
input_SAR.txt:864,004,1.0
input_SAR.txt:899,006,1.0
input_SAR.txt:934,007,1.0
input_SAR.txt:969,004,1.0
input_SAR.txt:1004,003,1.0
input_SAR.txt:1039,004,1.0
input_SAR.txt:1074,001,1.0
input_SAR.txt:1109,007,1.0
input_SAR.txt:1144,004,1.0
input_SAR.txt:1179,002,1.0
input_SAR.txt:1214,001,1.0
input_SAR.txt:1249,004,1.0
input_SAR.txt:1284,004,1.0
input_SAR.txt:1319,001,1.0
input_SAR.txt:1354,001,1.0
input_SAR.txt:1389,007,1.0
input_SAR.txt:1424,004,1.0
input_SAR.txt:1459,004,1.0
input_SAR.txt:1494,004,1.0
input_SAR.txt:1529,000,1.0
input_SAR.txt:1564,004,1.0
input_SAR.txt:1599,004,1.0
input_SAR.txt:1634,010,1.0
input_SAR.txt:1669,001,1.0
input_SAR.txt:0,004,1.0
input_SAR.txt:35,006,1.0
input_SAR.txt:70,004,1.0
input_SAR.txt:105,000,1.0
input_SAR.txt:140,001,1.0
input_SAR.txt:175,004,1.0
input_SAR.txt:210,003,1.0
input_SAR.txt:245,000,1.0
input_SAR.txt:280,004,1.0
input_SAR.txt:315,001,1.0
input_SAR.txt:350,010,1.0
input_SAR.txt:385,012,1.0
input_SAR.txt:420,004,1.0
input_SAR.txt:455,004,1.0
input_SAR.txt:490,004,1.0
input_SAR.txt:525,000,1.0
input_SAR.txt:560,004,1.0
input_SAR.txt:595,004,1.0
input_SAR.txt:630,001,1.0
input_SAR.txt:665,004,1.0
input_SAR.txt:700,004,1.0
input_SAR.txt:735,001,1.0
input_SAR.txt:770,004,1.0
input_SAR.txt:805,004,1.0
input_SAR.txt:840,001,1.0
input_SAR.txt:870,007,1.0
input_SAR.txt:905,004,1.0
input_SAR.txt:940,007,1.0
input_SAR.txt:975,006,1.0
input_SAR.txt:1010,002,1.0
input_SAR.txt:1045,013,1.0
input_SAR.txt:1080,007,1.0
input_SAR.txt:1115,002,1.0
input_SAR.txt:1150,007,1.0
input_SAR.txt:1185,004,1.0
input_SAR.txt:1220,001,1.0
input_SAR.txt:1255,005,1.0
input_SAR.txt:1290,002,1.0
input_SAR.txt:1325,003,1.0
input_SAR.txt:1360,000,1.0
input_SAR.txt:1395,004,1.0
input_SAR.txt:1430,007,1.0
input_SAR.txt:1465,007,1.0
input_SAR.txt:1500,007,1.0
input_SAR.txt:1535,001,1.0
input_SAR.txt:1570,004,1.0
input_SAR.txt:1605,004,1.0
input_SAR.txt:1640,000,1.0
input_SAR.txt:17,000,1.0
input_SAR.txt:52,002,1.0
input_SAR.txt:87,008,1.0
input_SAR.txt:122,004,1.0
input_SAR.txt:157,001,1.0
input_SAR.txt:192,009,1.0
input_SAR.txt:227,006,1.0
input_SAR.txt:262,013,1.0
input_SAR.txt:297,002,1.0
input_SAR.txt:332,004,1.0
input_SAR.txt:367,013,1.0
input_SAR.txt:402,009,1.0
input_SAR.txt:437,001,1.0
input_SAR.txt:472,012,1.0
input_SAR.txt:507,004,1.0
input_SAR.txt:542,002,1.0
input_SAR.txt:577,004,1.0
input_SAR.txt:612,002,1.0
input_SAR.txt:647,000,1.0
input_SAR.txt:682,004,1.0
input_SAR.txt:717,004,1.0
input_SAR.txt:752,000,1.0
input_SAR.txt:787,001,1.0
input_SAR.txt:822,001,1.0
